"id","type","date","panel","subpanel","budget","duration","coinvestigators"
"2016/22/E/NZ3/00345","SONATA BIS","2016-06-15","NZ","NZ3",2108000,60,6
"2016/22/E/NZ3/00405","SONATA BIS","2016-06-15","NZ","NZ3",2467000,60,4
"2016/22/E/NZ3/00426","SONATA BIS","2016-06-15","NZ","NZ3",1152060,48,5
"2016/22/E/NZ3/00654","SONATA BIS","2016-06-15","NZ","NZ3",2046150,60,5
"2016/22/E/NZ4/00610","SONATA BIS","2016-06-15","NZ","NZ4",1919700,60,4
"2016/22/E/NZ4/00650","SONATA BIS","2016-06-15","NZ","NZ4",1986400,60,6
"2016/22/E/NZ4/00664","SONATA BIS","2016-06-15","NZ","NZ4",1552070,48,13
"2016/22/E/NZ4/00665","SONATA BIS","2016-06-15","NZ","NZ4",1596586,36,6
"2016/22/E/NZ5/00270","SONATA BIS","2016-06-15","NZ","NZ5",1810800,48,4
"2016/22/E/NZ5/00332","SONATA BIS","2016-06-15","NZ","NZ5",2033860,48,6
"2016/22/E/NZ5/00381","SONATA BIS","2016-06-15","NZ","NZ5",1467000,36,4
"2016/22/E/NZ5/00383","SONATA BIS","2016-06-15","NZ","NZ5",1573203,60,8
"2016/22/E/NZ5/00470","SONATA BIS","2016-06-15","NZ","NZ5",1954400,48,5
"2016/22/E/NZ5/00647","SONATA BIS","2016-06-15","NZ","NZ5",998600,48,5
"2016/22/E/NZ5/00671","SONATA BIS","2016-06-15","NZ","NZ5",1838800,48,7
"2016/22/E/NZ6/00336","SONATA BIS","2016-06-15","NZ","NZ6",1989000,60,5
"2016/22/E/NZ7/00266","SONATA BIS","2016-06-15","NZ","NZ7",1632900,60,7
"2016/22/E/NZ7/00420","SONATA BIS","2016-06-15","NZ","NZ7",1999880,60,12
"2016/22/E/NZ7/00640","SONATA BIS","2016-06-15","NZ","NZ7",1124907,48,5
"2016/22/E/NZ7/00641","SONATA BIS","2016-06-15","NZ","NZ7",1668800,36,6
"2016/22/E/NZ8/00340","SONATA BIS","2016-06-15","NZ","NZ8",1965000,60,7
"2016/22/E/NZ8/00416","SONATA BIS","2016-06-15","NZ","NZ8",2431850,48,6
"2016/22/E/NZ8/00417","SONATA BIS","2016-06-15","NZ","NZ8",2955850,60,9
"2016/22/E/ST1/00040","SONATA BIS","2016-06-15","ST","ST1",582650,36,8
"2016/22/E/ST1/00448","SONATA BIS","2016-06-15","ST","ST1",688360,48,3
"2016/22/E/ST1/00450","SONATA BIS","2016-06-15","ST","ST1",1476350,60,6
"2016/22/E/ST1/00574","SONATA BIS","2016-06-15","ST","ST1",902650,60,4
"2016/22/E/ST2/00013","SONATA BIS","2016-06-15","ST","ST2",1243250,60,4
"2016/22/E/ST2/00555","SONATA BIS","2016-06-15","ST","ST2",1759600,48,6
"2016/22/E/ST2/00558","SONATA BIS","2016-06-15","ST","ST2",628200,48,6
"2016/22/E/ST2/00559","SONATA BIS","2016-06-15","ST","ST2",1400000,48,8
"2016/22/E/ST3/00045","SONATA BIS","2016-06-15","ST","ST3",1129420,60,8
"2016/22/E/ST3/00458","SONATA BIS","2016-06-15","ST","ST3",1925320,48,9
"2016/22/E/ST3/00553","SONATA BIS","2016-06-15","ST","ST3",1989920,60,6
"2016/22/E/ST3/00560","SONATA BIS","2016-06-15","ST","ST3",952400,60,6
"2016/22/E/ST4/00054","SONATA BIS","2016-06-15","ST","ST4",1648800,48,8
"2016/22/E/ST4/00446","SONATA BIS","2016-06-15","ST","ST4",980678,60,6
"2016/22/E/ST4/00461","SONATA BIS","2016-06-15","ST","ST4",1388500,60,7
"2016/22/E/ST4/00478","SONATA BIS","2016-06-15","ST","ST4",1321149,36,4
"2016/22/E/ST4/00543","SONATA BIS","2016-06-15","ST","ST4",1737784,60,6
"2016/22/E/ST4/00549","SONATA BIS","2016-06-15","ST","ST4",1897000,60,5
"2016/22/E/ST4/00550","SONATA BIS","2016-06-15","ST","ST4",906100,48,10
"2016/22/E/ST4/00572","SONATA BIS","2016-06-15","ST","ST4",1698600,48,5
"2016/22/E/ST4/00573","SONATA BIS","2016-06-15","ST","ST4",1339280,48,8
"2016/22/E/ST5/00016","SONATA BIS","2016-06-15","ST","ST5",1929300,60,6
"2016/22/E/ST5/00046","SONATA BIS","2016-06-15","ST","ST5",1304481,60,11
"2016/22/E/ST5/00055","SONATA BIS","2016-06-15","ST","ST5",1497483,48,5
"2016/22/E/ST5/00469","SONATA BIS","2016-06-15","ST","ST5",2104637,60,7
"2016/22/E/ST5/00472","SONATA BIS","2016-06-15","ST","ST5",1335767,36,5
"2016/22/E/ST5/00529","SONATA BIS","2016-06-15","ST","ST5",1898500,48,4
"2016/22/E/ST5/00530","SONATA BIS","2016-06-15","ST","ST5",954600,48,10
"2016/22/E/ST5/00531","SONATA BIS","2016-06-15","ST","ST5",1700000,48,5
"2016/22/E/ST5/00537","SONATA BIS","2016-06-15","ST","ST5",1994900,60,11
"2016/22/E/ST5/00564","SONATA BIS","2016-06-15","ST","ST5",1241840,60,5
"2016/22/E/ST5/00566","SONATA BIS","2016-06-15","ST","ST5",1996800,60,6
"2016/22/E/ST6/00041","SONATA BIS","2016-06-15","ST","ST6",1102049,60,6
"2016/22/E/ST6/00062","SONATA BIS","2016-06-15","ST","ST6",1396200,60,6
"2016/22/E/ST6/00299","SONATA BIS","2016-06-15","ST","ST6",804700,48,3
"2016/22/E/ST6/00499","SONATA BIS","2016-06-15","ST","ST6",1225850,60,5
"2016/22/E/ST7/00021","SONATA BIS","2016-06-15","ST","ST7",1433900,60,7
"2016/22/E/ST7/00102","SONATA BIS","2016-06-15","ST","ST7",1465300,48,10
"2016/22/E/ST7/00526","SONATA BIS","2016-06-15","ST","ST7",1439600,48,7
"2016/22/E/ST8/00048","SONATA BIS","2016-06-15","ST","ST8",1481700,60,7
"2016/22/E/ST8/00068","SONATA BIS","2016-06-15","ST","ST8",1199200,48,6
"2016/22/E/ST8/00517","SONATA BIS","2016-06-15","ST","ST8",1473447,48,9
"2016/22/E/ST9/00037","SONATA BIS","2016-06-15","ST","ST9",1181500,48,4
"2016/22/E/ST9/00061","SONATA BIS","2016-06-15","ST","ST9",2073100,60,8
"2016/22/E/ST9/00109","SONATA BIS","2016-06-15","ST","ST9",1811450,60,3
"2016/22/E/ST9/00578","SONATA BIS","2016-06-15","ST","ST9",1541499,48,4
"2016/22/Z/HS4/00629","UNISONO","2011-01-01","HS","HS4",330379,36,3
"2016/22/Z/NZ8/00001","UNISONO","2011-01-01","NZ","NZ8",1504689,36,7
"2016/22/Z/NZ8/00003","UNISONO","2011-01-01","NZ","NZ8",2113436,36,6
"2016/22/Z/NZ8/00004","UNISONO","2011-01-01","NZ","NZ8",528463,36,5
"2016/22/Z/NZ8/00121","UNISONO","2011-01-01","NZ","NZ8",1204895,36,6
"2016/22/Z/ST1/00690","UNISONO","2011-01-01","ST","ST1",1047068,36,9
"2016/22/Z/ST5/00691","UNISONO","2011-01-01","ST","ST5",1072526,36,4
"2016/22/Z/ST5/00692","UNISONO","2011-01-01","ST","ST5",1048681,24,10
"2016/22/Z/ST5/00693","UNISONO","2011-01-01","ST","ST5",453759,36,4
"2016/22/Z/ST8/00694","UNISONO","2011-01-01","ST","ST8",1648838,36,10
"2016/23/B/HS1/00344","OPUS","2016-09-15","HS","HS1",149630,24,3
"2016/23/B/HS1/00430","OPUS","2016-09-15","HS","HS1",599020,36,2
"2016/23/B/HS1/00464","OPUS","2016-09-15","HS","HS1",485619,36,4
"2016/23/B/HS1/00536","OPUS","2016-09-15","HS","HS1",280320,36,1
"2016/23/B/HS1/00684","OPUS","2016-09-15","HS","HS1",393110,36,8
"2016/23/B/HS1/00734","OPUS","2016-09-15","HS","HS1",156000,24,2
"2016/23/B/HS1/02325","OPUS","2016-09-15","HS","HS1",364520,36,4
"2016/23/B/HS1/02679","OPUS","2016-09-15","HS","HS1",177970,36,3
"2016/23/B/HS1/02921","OPUS","2016-09-15","HS","HS1",181250,36,1
"2016/23/B/HS2/00895","OPUS","2016-09-15","HS","HS2",216000,24,3
"2016/23/B/HS2/01187","OPUS","2016-09-15","HS","HS2",194108,36,1
"2016/23/B/HS2/01200","OPUS","2016-09-15","HS","HS2",305610,36,7
"2016/23/B/HS2/01207","OPUS","2016-09-15","HS","HS2",92224,24,1
"2016/23/B/HS2/01323","OPUS","2016-09-15","HS","HS2",263779,36,3
"2016/23/B/HS2/01338","OPUS","2016-09-15","HS","HS2",94050,12,1
"2016/23/B/HS3/00173","OPUS","2016-09-15","HS","HS3",356227,36,12
"2016/23/B/HS3/00387","OPUS","2016-09-15","HS","HS3",798048,36,5
"2016/23/B/HS3/00445","OPUS","2016-09-15","HS","HS3",166760,36,3
"2016/23/B/HS3/00450","OPUS","2016-09-15","HS","HS3",432296,36,11
"2016/23/B/HS3/00689","OPUS","2016-09-15","HS","HS3",385590,36,21
"2016/23/B/HS3/00751","OPUS","2016-09-15","HS","HS3",366600,36,3
"2016/23/B/HS3/00845","OPUS","2016-09-15","HS","HS3",914582,36,7
"2016/23/B/HS3/01879","OPUS","2016-09-15","HS","HS3",401486,36,1
"2016/23/B/HS3/01880","OPUS","2016-09-15","HS","HS3",595745,36,3
"2016/23/B/HS3/01882","OPUS","2016-09-15","HS","HS3",992901,36,6
"2016/23/B/HS3/01886","OPUS","2016-09-15","HS","HS3",826022,36,10
"2016/23/B/HS3/01891","OPUS","2016-09-15","HS","HS3",371600,36,5
"2016/23/B/HS3/01910","OPUS","2016-09-15","HS","HS3",1197000,36,7
"2016/23/B/HS3/02465","OPUS","2016-09-15","HS","HS3",115050,36,1
"2016/23/B/HS3/02984","OPUS","2016-09-15","HS","HS3",322400,36,5
"2016/23/B/HS3/03015","OPUS","2016-09-15","HS","HS3",243789,36,4
"2016/23/B/HS3/03050","OPUS","2016-09-15","HS","HS3",599200,36,6
"2016/23/B/HS3/03576","OPUS","2016-09-15","HS","HS3",384747,36,3
"2016/23/B/HS4/00334","OPUS","2016-09-15","HS","HS4",280339,24,6
"2016/23/B/HS4/00348","OPUS","2016-09-15","HS","HS4",94595,24,3
"2016/23/B/HS4/00421","OPUS","2016-09-15","HS","HS4",407090,36,7
"2016/23/B/HS4/00566","OPUS","2016-09-15","HS","HS4",243900,36,1
"2016/23/B/HS4/00616","OPUS","2016-09-15","HS","HS4",344300,36,2
"2016/23/B/HS4/00650","OPUS","2016-09-15","HS","HS4",261300,24,2
"2016/23/B/HS4/00686","OPUS","2016-09-15","HS","HS4",246840,36,2
"2016/23/B/HS4/00710","OPUS","2016-09-15","HS","HS4",481200,36,7
"2016/23/B/HS4/00731","OPUS","2016-09-15","HS","HS4",212620,36,2
"2016/23/B/HS4/00861","OPUS","2016-09-15","HS","HS4",228800,24,5
"2016/23/B/HS4/01283","OPUS","2016-09-15","HS","HS4",322660,36,4
"2016/23/B/HS4/01759","OPUS","2016-09-15","HS","HS4",264200,36,4
"2016/23/B/HS4/01772","OPUS","2016-09-15","HS","HS4",295820,36,6
"2016/23/B/HS4/01876","OPUS","2016-09-15","HS","HS4",164000,24,3
"2016/23/B/HS4/01957","OPUS","2016-09-15","HS","HS4",403721,36,5
"2016/23/B/HS4/02230","OPUS","2016-09-15","HS","HS4",223496,36,2
"2016/23/B/HS4/02357","OPUS","2016-09-15","HS","HS4",199290,36,2
"2016/23/B/HS4/02363","OPUS","2016-09-15","HS","HS4",360810,24,5
"2016/23/B/HS4/02370","OPUS","2016-09-15","HS","HS4",201500,36,1
"2016/23/B/HS4/02398","OPUS","2016-09-15","HS","HS4",259350,36,4
"2016/23/B/HS4/02799","OPUS","2016-09-15","HS","HS4",257498,24,8
"2016/23/B/HS4/03004","OPUS","2016-09-15","HS","HS4",40765,24,2
"2016/23/B/HS4/03011","OPUS","2016-09-15","HS","HS4",208223,24,4
"2016/23/B/HS4/03018","OPUS","2016-09-15","HS","HS4",194105,24,2
"2016/23/B/HS4/03148","OPUS","2016-09-15","HS","HS4",204014,24,5
"2016/23/B/HS4/03220","OPUS","2016-09-15","HS","HS4",186715,24,4
"2016/23/B/HS4/03398","OPUS","2016-09-15","HS","HS4",249208,36,4
"2016/23/B/HS5/00059","OPUS","2016-09-15","HS","HS5",136240,36,1
"2016/23/B/HS5/00118","OPUS","2016-09-15","HS","HS5",253500,36,3
"2016/23/B/HS5/00140","OPUS","2016-09-15","HS","HS5",122757,24,4
"2016/23/B/HS5/00141","OPUS","2016-09-15","HS","HS5",154700,24,2
"2016/23/B/HS5/00143","OPUS","2016-09-15","HS","HS5",249899,36,2
"2016/23/B/HS5/00429","OPUS","2016-09-15","HS","HS5",97701,36,1
"2016/23/B/HS5/00437","OPUS","2016-09-15","HS","HS5",227955,24,6
"2016/23/B/HS5/00486","OPUS","2016-09-15","HS","HS5",247660,36,2
"2016/23/B/HS5/00870","OPUS","2016-09-15","HS","HS5",187850,24,3
"2016/23/B/HS5/00873","OPUS","2016-09-15","HS","HS5",245440,36,3
"2016/23/B/HS5/00889","OPUS","2016-09-15","HS","HS5",283595,36,5
"2016/23/B/HS5/03484","OPUS","2016-09-15","HS","HS5",206523,24,3
"2016/23/B/HS5/03542","OPUS","2016-09-15","HS","HS5",215581,24,3
"2016/23/B/HS5/03596","OPUS","2016-09-15","HS","HS5",374790,36,3
"2016/23/B/HS5/03605","OPUS","2016-09-15","HS","HS5",159360,36,1
"2016/23/B/HS5/03616","OPUS","2016-09-15","HS","HS5",228342,36,7
"2016/23/B/HS5/03635","OPUS","2016-09-15","HS","HS5",175630,24,2
"2016/23/B/HS5/03648","OPUS","2016-09-15","HS","HS5",183789,24,11
"2016/23/B/HS5/03750","OPUS","2016-09-15","HS","HS5",348000,36,5
"2016/23/B/HS5/03768","OPUS","2016-09-15","HS","HS5",395070,36,5
"2016/23/B/HS5/03774","OPUS","2016-09-15","HS","HS5",260000,36,3
"2016/23/B/HS5/03786","OPUS","2016-09-15","HS","HS5",133600,24,5
"2016/23/B/HS5/03790","OPUS","2016-09-15","HS","HS5",410701,36,6
"2016/23/B/HS6/00271","OPUS","2016-09-15","HS","HS6",402364,36,5
"2016/23/B/HS6/00275","OPUS","2016-09-15","HS","HS6",1457500,36,7
"2016/23/B/HS6/00281","OPUS","2016-09-15","HS","HS6",563700,36,2
"2016/23/B/HS6/00286","OPUS","2016-09-15","HS","HS6",841528,36,4
"2016/23/B/HS6/00301","OPUS","2016-09-15","HS","HS6",386780,36,4
"2016/23/B/HS6/00304","OPUS","2016-09-15","HS","HS6",692240,36,4
"2016/23/B/HS6/00312","OPUS","2016-09-15","HS","HS6",611430,36,5
"2016/23/B/HS6/00318","OPUS","2016-09-15","HS","HS6",301900,36,1
"2016/23/B/HS6/00771","OPUS","2016-09-15","HS","HS6",487910,36,7
"2016/23/B/HS6/03843","OPUS","2016-09-15","HS","HS6",1484681,36,7
"2016/23/B/HS6/03846","OPUS","2016-09-15","HS","HS6",392862,36,6
"2016/23/B/HS6/03860","OPUS","2016-09-15","HS","HS6",630900,36,5
"2016/23/B/HS6/03874","OPUS","2016-09-15","HS","HS6",432237,36,5
"2016/23/B/HS6/03885","OPUS","2016-09-15","HS","HS6",398088,36,6
"2016/23/B/HS6/03888","OPUS","2016-09-15","HS","HS6",409900,36,7
